x,y,z,grid_size,area
663820.3593,961905.0,1436.9657,30.0,900.0
663820.3593,961875.0,1437.4392,30.0,900.0
663820.3593,961845.0,1437.4763,30.0,900.0
663820.3593,961815.0,1437.5098,30.0,900.0
663820.3593,961785.0,1437.537,30.0,900.0
663820.3593,961755.0,1437.4086,30.0,900.0
663820.3593,961725.0,1437.2161,30.0,900.0
663820.3593,961695.0,1437.0139,30.0,900.0
663820.3593,961665.0,1436.8115,30.0,900.0
663820.3593,961635.0,1436.7749,30.0,900.0
663820.3593,961605.0,1436.6976,30.0,900.0
663820.3593,961575.0,1436.0426,30.0,900.0
663820.3593,961545.0,1435.6703,30.0,900.0
663820.3593,961515.0,1435.3253,30.0,900.0
663820.3593,961485.0,1434.5929,30.0,900.0
663820.3593,961455.0,1433.8168,30.0,900.0
663820.3593,961425.0,1434.0461,30.0,900.0
663820.3593,961395.0,1434.5293,30.0,900.0
663820.3593,961365.0,1434.5435,30.0,900.0
663820.3593,961335.0,1434.0955,30.0,900.0
663820.3593,961305.0,1434.3647,30.0,900.0
663820.3593,961275.0,1434.7559,30.0,900.0
663820.3593,961245.0,1434.6031,30.0,900.0
663820.3593,961215.0,1434.3488,30.0,900.0
663820.3593,961185.0,1434.135,30.0,900.0
663820.3593,961155.0,1433.9303,30.0,900.0
663820.3593,961125.0,1433.6929,30.0,900.0
663820.3593,961095.0,1433.0016,30.0,900.0
663820.3593,961065.0,1432.9304,30.0,900.0
663820.3593,961035.0,1433.0541,30.0,900.0
663820.3593,961005.0,1433.2266,30.0,900.0
663820.3593,960975.0,1432.7102,30.0,900.0
663820.3593,960945.0,1431.9717,30.0,900.0
663820.3593,960915.0,1431.1543,30.0,900.0
663820.3593,960885.0,1431.0546,30.0,900.0
663820.3593,960855.0,1430.3103,30.0,900.0
663820.3593,960825.0,1430.3612,30.0,900.0
663820.3593,960795.0,1430.5164,30.0,900.0
663820.3593,960765.0,1430.6437,30.0,900.0
663820.3593,960735.0,1430.5084,30.0,900.0
663820.3593,960705.0,1430.3188,30.0,900.0
663820.3593,960675.0,1430.13,30.0,900.0
663820.3593,960645.0,1428.9066,30.0,900.0
663820.3593,960615.0,1428.3154,30.0,900.0
663820.3593,960585.0,1429.1478,30.0,900.0
663820.3593,960555.0,1428.5547,30.0,900.0
663820.3593,960525.0,1428.4854,30.0,900.0
663820.3593,960495.0,1428.0757,30.0,900.0
663820.3593,960465.0,1428.3833,30.0,900.0
663820.3593,960435.0,1428.6473,30.0,900.0
663820.3593,960405.0,1428.7812,30.0,900.0
663820.3593,960375.0,1429.2671,30.0,900.0
663820.3593,960345.0,1429.4619,30.0,900.0
663820.3593,960315.0,1428.9106,30.0,900.0
663820.3593,960285.0,1428.5365,30.0,900.0
663820.3593,960255.0,1428.1787,30.0,900.0
663820.3593,960225.0,1427.9896,30.0,900.0
663820.3593,960195.0,1427.8518,30.0,900.0
663820.3593,960165.0,1427.6349,30.0,900.0
663820.3593,960135.0,1427.0217,30.0,900.0
663820.3593,960105.0,1426.7733,30.0,900.0
663820.3593,960075.0,1426.1462,30.0,900.0
663820.3593,960045.0,1425.7445,30.0,900.0
663820.3593,960015.0,1425.5188,30.0,900.0
663820.3593,959985.0,1422.474,30.0,900.0
663820.3593,959955.0,1424.7046,30.0,900.0
663820.3593,959925.0,1425.3536,30.0,900.0
663820.3593,959895.0,1425.4114,30.0,900.0
663820.3593,959865.0,1425.4307,30.0,900.0
663820.3593,959835.0,1425.1938,30.0,900.0
663820.3593,959805.0,1424.7629,30.0,900.0
663820.3593,959775.0,1424.9218,30.0,900.0
663820.3593,959745.0,1424.8821,30.0,900.0
663820.3593,959715.0,1424.7261,30.0,900.0
663820.3593,959685.0,1424.5699,30.0,900.0
663820.3593,959655.0,1424.4133,30.0,900.0
663820.3593,959625.0,1424.2561,30.0,900.0
663820.3593,959595.0,1424.043,30.0,900.0
663820.3593,959565.0,1423.3342,30.0,900.0
663820.3593,959535.0,1423.0598,30.0,900.0
663820.3593,959505.0,1422.7676,30.0,900.0
663820.3593,959475.0,1422.4569,30.0,900.0
663820.3593,959445.0,1422.1488,30.0,900.0
663820.3593,959415.0,1422.0881,30.0,900.0
663820.3593,959385.0,1421.9805,30.0,900.0
663820.3593,959355.0,1421.8378,30.0,900.0
663820.3593,959325.0,1421.7087,30.0,900.0
663820.3593,959295.0,1421.6079,30.0,900.0
663820.3593,959265.0,1421.7035,30.0,900.0
663820.3593,959235.0,1421.3743,30.0,900.0
663820.3593,959205.0,1421.2618,30.0,900.0
663820.3593,959175.0,1421.161,30.0,900.0
663820.3593,959145.0,1421.0165,30.0,900.0
663820.3593,959115.0,1420.713,30.0,900.0
663820.3593,959085.0,1420.8914,30.0,900.0
663820.3593,959055.0,1421.2697,30.0,900.0
663820.3593,959025.0,1421.1908,30.0,900.0
663820.3593,958995.0,1420.2035,30.0,900.0
663820.3593,958965.0,1419.2697,30.0,900.0
663820.3593,958935.0,1420.0011,30.0,900.0
663820.3593,958905.0,1421.3776,30.0,900.0
663820.3593,958875.0,1421.8441,30.0,900.0
663820.3593,958845.0,1421.7919,30.0,900.0
663820.3593,958815.0,1420.9659,30.0,900.0
663820.3593,958785.0,1420.7599,30.0,900.0
663820.3593,958755.0,1420.5825,30.0,900.0
663820.3593,958725.0,1420.4773,30.0,900.0
663820.3593,958695.0,1420.4752,30.0,900.0
663820.3593,958665.0,1420.149,30.0,900.0
663820.3593,958635.0,1419.6637,30.0,900.0
663820.3593,958605.0,1419.4833,30.0,900.0
663820.3593,958575.0,1419.7323,30.0,900.0
663820.3593,958545.0,1419.6959,30.0,900.0
663820.3593,958515.0,1419.5988,30.0,900.0
663820.3593,958485.0,1419.3214,30.0,900.0
663820.3593,958455.0,1420.0339,30.0,900.0
663820.3593,958425.0,1421.4448,30.0,900.0
663820.3593,958395.0,1420.1333,30.0,900.0
663820.3593,958365.0,1418.9755,30.0,900.0
663820.3593,958335.0,1418.5627,30.0,900.0
663820.3593,958305.0,1418.4137,30.0,900.0
663820.3593,958275.0,1418.4486,30.0,900.0
663820.3593,958245.0,1418.4501,30.0,900.0
663820.3593,958215.0,1418.713,30.0,900.0
663820.3593,958185.0,1418.9741,30.0,900.0
663820.3593,958155.0,1418.4808,30.0,900.0
663820.3593,958125.0,1418.5444,30.0,900.0
663820.3593,958095.0,1418.61,30.0,900.0
663820.3593,958065.0,1418.4932,30.0,900.0
663820.3593,958035.0,1418.2466,30.0,900.0
663820.3593,958005.0,1417.7677,30.0,900.0
663820.3593,957975.0,1417.4961,30.0,900.0
663820.3593,957945.0,1418.177,30.0,900.0
663820.3593,957915.0,1418.3895,30.0,900.0
663820.3593,957885.0,1418.3352,30.0,900.0
663820.3593,957855.0,1418.287,30.0,900.0
663820.3593,957825.0,1418.3329,30.0,900.0
663820.3593,957795.0,1418.2795,30.0,900.0
663820.3593,957765.0,1416.2924,30.0,900.0
663820.3593,957735.0,1416.2461,30.0,900.0
663820.3593,957705.0,1416.9082,30.0,900.0
663820.3593,957675.0,1416.6044,30.0,900.0
663820.3593,957645.0,1416.3608,30.0,900.0
663820.3593,957615.0,1408.0549,30.0,900.0
663820.3593,957585.0,1411.8445,30.0,900.0
663820.3593,957555.0,1417.4449,30.0,900.0
663820.3593,957525.0,1417.5461,30.0,900.0
663820.3593,957495.0,1417.504,30.0,900.0
663820.3593,957465.0,1417.2245,30.0,900.0
663820.3593,957435.0,1417.2108,30.0,900.0
663820.3593,957405.0,1417.1682,30.0,900.0
663850.3593,963885.0,1445.636,6480.0,41990400.0
663850.3593,963855.0,1445.6022,30.0,900.0
663850.3593,963825.0,1445.3264,30.0,900.0
663850.3593,963795.0,1445.0632,30.0,900.0
663850.3593,963765.0,1444.8209,30.0,900.0
663850.3593,963735.0,1444.4977,30.0,900.0
663850.3593,963705.0,1444.2833,30.0,900.0
663850.3593,963675.0,1444.2595,30.0,900.0
663850.3593,963645.0,1444.0646,30.0,900.0
663850.3593,963615.0,1443.7673,30.0,900.0
663850.3593,963585.0,1443.6033,30.0,900.0
663850.3593,963555.0,1443.3273,30.0,900.0
663850.3593,963525.0,1443.0166,30.0,900.0
663850.3593,963495.0,1441.6052,30.0,900.0
663850.3593,963465.0,1436.4127,30.0,900.0
663850.3593,963435.0,1431.9886,30.0,900.0
663850.3593,963405.0,1428.4392,30.0,900.0
663850.3593,963375.0,1427.2615,30.0,900.0
663850.3593,963345.0,1427.3621,30.0,900.0
663850.3593,963315.0,1430.9541,30.0,900.0
663850.3593,963285.0,1436.2058,30.0,900.0
663850.3593,963255.0,1440.8188,30.0,900.0
663850.3593,963225.0,1441.9855,30.0,900.0
663850.3593,963195.0,1441.8761,30.0,900.0
663850.3593,963165.0,1441.3545,30.0,900.0
663850.3593,963135.0,1439.5302,30.0,900.0
663850.3593,963105.0,1435.278,30.0,900.0
663850.3593,963075.0,1432.308,30.0,900.0
663850.3593,963045.0,1431.3186,30.0,900.0
663850.3593,963015.0,1430.8505,30.0,900.0
663850.3593,962985.0,1430.6743,30.0,900.0
663850.3593,962955.0,1430.1661,30.0,900.0
663850.3593,962925.0,1429.8486,30.0,900.0
663850.3593,962895.0,1429.1715,30.0,900.0
663850.3593,962865.0,1429.0402,30.0,900.0
663850.3593,962835.0,1429.2224,30.0,900.0
663850.3593,962805.0,1429.2856,30.0,900.0
663850.3593,962775.0,1429.1802,30.0,900.0
663850.3593,962745.0,1429.4094,30.0,900.0
663850.3593,962715.0,1429.5963,30.0,900.0
663850.3593,962685.0,1429.8442,30.0,900.0
663850.3593,962655.0,1431.1882,30.0,900.0
663850.3593,962625.0,1433.5638,30.0,900.0
663850.3593,962595.0,1437.2207,30.0,900.0
663850.3593,962565.0,1440.5067,30.0,900.0
663850.3593,962535.0,1440.8793,30.0,900.0
663850.3593,962505.0,1440.8401,30.0,900.0
663850.3593,962475.0,1440.7715,30.0,900.0
663850.3593,962445.0,1439.8962,30.0,900.0
663850.3593,962415.0,1439.7937,30.0,900.0
663850.3593,962385.0,1440.2656,30.0,900.0
663850.3593,962355.0,1440.1115,30.0,900.0
663850.3593,962325.0,1440.1451,30.0,900.0
663850.3593,962295.0,1439.9011,30.0,900.0
663850.3593,962265.0,1439.5629,30.0,900.0
663850.3593,962235.0,1439.0704,30.0,900.0
663850.3593,962205.0,1439.1135,30.0,900.0
663850.3593,962175.0,1439.0403,30.0,900.0
663850.3593,962145.0,1438.8114,30.0,900.0
663850.3593,962115.0,1438.4845,30.0,900.0
663850.3593,962085.0,1438.2032,30.0,900.0
663850.3593,962055.0,1438.0994,30.0,900.0
663850.3593,962025.0,1437.8485,30.0,900.0
663850.3593,961995.0,1437.6318,30.0,900.0
663850.3593,961965.0,1437.6013,30.0,900.0
663850.3593,961935.0,1437.2203,30.0,900.0
663850.3593,961905.0,1437.2815,30.0,900.0
663850.3593,961875.0,1437.5398,30.0,900.0
663850.3593,961845.0,1437.5176,30.0,900.0
663850.3593,961815.0,1437.5924,30.0,900.0
663850.3593,961785.0,1437.7294,30.0,900.0
663850.3593,961755.0,1437.6149,30.0,900.0
663850.3593,961725.0,1437.3892,30.0,900.0
663850.3593,961695.0,1437.1644,30.0,900.0
663850.3593,961665.0,1436.9368,30.0,900.0
663850.3593,961635.0,1436.9613,30.0,900.0
663850.3593,961605.0,1436.8108,30.0,900.0
663850.3593,961575.0,1436.3687,30.0,900.0
663850.3593,961545.0,1436.1467,30.0,900.0
663850.3593,961515.0,1435.9182,30.0,900.0
663850.3593,961485.0,1435.2186,30.0,900.0
663850.3593,961455.0,1434.3795,30.0,900.0
663850.3593,961425.0,1434.6448,30.0,900.0
663850.3593,961395.0,1434.7806,30.0,900.0
663850.3593,961365.0,1434.642,30.0,900.0
663850.3593,961335.0,1434.5186,30.0,900.0
663850.3593,961305.0,1434.6694,30.0,900.0
663850.3593,961275.0,1434.7565,30.0,900.0
663850.3593,961245.0,1434.7239,30.0,900.0
663850.3593,961215.0,1434.4119,30.0,900.0
663850.3593,961185.0,1434.0925,30.0,900.0
663850.3593,961155.0,1433.8186,30.0,900.0
663850.3593,961125.0,1433.4402,30.0,900.0
663850.3593,961095.0,1433.1432,30.0,900.0
663850.3593,961065.0,1433.3622,30.0,900.0
663850.3593,961035.0,1433.2107,30.0,900.0
663850.3593,961005.0,1433.1273,30.0,900.0
663850.3593,960975.0,1432.578,30.0,900.0
663850.3593,960945.0,1431.7959,30.0,900.0
663850.3593,960915.0,1431.0673,30.0,900.0
663850.3593,960885.0,1431.0974,30.0,900.0
663850.3593,960855.0,1430.3431,30.0,900.0
663850.3593,960825.0,1430.4766,30.0,900.0
663850.3593,960795.0,1430.6333,30.0,900.0
663850.3593,960765.0,1430.7607,30.0,900.0
663850.3593,960735.0,1430.6261,30.0,900.0
663850.3593,960705.0,1430.4547,30.0,900.0
663850.3593,960675.0,1430.2344,30.0,900.0
663850.3593,960645.0,1429.0865,30.0,900.0
663850.3593,960615.0,1428.4403,30.0,900.0
663850.3593,960585.0,1429.175,30.0,900.0
663850.3593,960555.0,1428.6372,30.0,900.0
663850.3593,960525.0,1428.6284,30.0,900.0
663850.3593,960495.0,1427.9962,30.0,900.0
663850.3593,960465.0,1428.29,30.0,900.0
663850.3593,960435.0,1428.5576,30.0,900.0
663850.3593,960405.0,1428.7074,30.0,900.0
663850.3593,960375.0,1429.2612,30.0,900.0
663850.3593,960345.0,1429.5317,30.0,900.0
663850.3593,960315.0,1428.9716,30.0,900.0
663850.3593,960285.0,1428.5607,30.0,900.0
663850.3593,960255.0,1428.1898,30.0,900.0
663850.3593,960225.0,1428.0176,30.0,900.0
663850.3593,960195.0,1427.9097,30.0,900.0
663850.3593,960165.0,1427.7458,30.0,900.0
663850.3593,960135.0,1427.1763,30.0,900.0
663850.3593,960105.0,1426.8488,30.0,900.0
663850.3593,960075.0,1426.3566,30.0,900.0
663850.3593,960045.0,1425.8766,30.0,900.0
663850.3593,960015.0,1425.5874,30.0,900.0
663850.3593,959985.0,1422.5347,30.0,900.0
663850.3593,959955.0,1424.6351,30.0,900.0
663850.3593,959925.0,1425.521,30.0,900.0
663850.3593,959895.0,1425.5076,30.0,900.0
663850.3593,959865.0,1425.4358,30.0,900.0
663850.3593,959835.0,1425.3192,30.0,900.0
663850.3593,959805.0,1425.2393,30.0,900.0
663850.3593,959775.0,1425.0577,30.0,900.0
663850.3593,959745.0,1424.8771,30.0,900.0
663850.3593,959715.0,1424.7224,30.0,900.0
663850.3593,959685.0,1424.5667,30.0,900.0
663850.3593,959655.0,1424.4102,30.0,900.0
663850.3593,959625.0,1424.2531,30.0,900.0
663850.3593,959595.0,1424.0033,30.0,900.0
663850.3593,959565.0,1423.1289,30.0,900.0
663850.3593,959535.0,1422.8728,30.0,900.0
663850.3593,959505.0,1422.62,30.0,900.0
663850.3593,959475.0,1422.3845,30.0,900.0
663850.3593,959445.0,1422.1726,30.0,900.0
663850.3593,959415.0,1422.2126,30.0,900.0
663850.3593,959385.0,1422.111,30.0,900.0
663850.3593,959355.0,1421.9551,30.0,900.0
663850.3593,959325.0,1421.7997,30.0,900.0
663850.3593,959295.0,1421.6566,30.0,900.0
663850.3593,959265.0,1421.6709,30.0,900.0
663850.3593,959235.0,1421.5239,30.0,900.0
663850.3593,959205.0,1421.4031,30.0,900.0
663850.3593,959175.0,1421.3254,30.0,900.0
663850.3593,959145.0,1421.1981,30.0,900.0
663850.3593,959115.0,1420.7823,30.0,900.0
663850.3593,959085.0,1420.8693,30.0,900.0
663850.3593,959055.0,1421.2765,30.0,900.0
663850.3593,959025.0,1421.3568,30.0,900.0
663850.3593,958995.0,1420.395,30.0,900.0
663850.3593,958965.0,1419.3488,30.0,900.0
663850.3593,958935.0,1420.0958,30.0,900.0
663850.3593,958905.0,1421.2222,30.0,900.0
663850.3593,958875.0,1421.813,30.0,900.0
663850.3593,958845.0,1421.8647,30.0,900.0
663850.3593,958815.0,1421.2382,30.0,900.0
663850.3593,958785.0,1420.8695,30.0,900.0
663850.3593,958755.0,1420.5411,30.0,900.0
663850.3593,958725.0,1420.4006,30.0,900.0
663850.3593,958695.0,1420.3901,30.0,900.0
663850.3593,958665.0,1419.9995,30.0,900.0
663850.3593,958635.0,1419.6923,30.0,900.0
663850.3593,958605.0,1419.5392,30.0,900.0
663850.3593,958575.0,1419.682,30.0,900.0
663850.3593,958545.0,1419.6781,30.0,900.0
663850.3593,958515.0,1419.5807,30.0,900.0
663850.3593,958485.0,1419.2902,30.0,900.0
663850.3593,958455.0,1420.11,30.0,900.0
663850.3593,958425.0,1421.1067,30.0,900.0
663850.3593,958395.0,1419.8198,30.0,900.0
663850.3593,958365.0,1418.9974,30.0,900.0
663850.3593,958335.0,1418.7635,30.0,900.0
663850.3593,958305.0,1418.5686,30.0,900.0
663850.3593,958275.0,1418.5579,30.0,900.0
663850.3593,958245.0,1418.5472,30.0,900.0
663850.3593,958215.0,1418.5238,30.0,900.0
663850.3593,958185.0,1418.5195,30.0,900.0
663850.3593,958155.0,1418.5343,30.0,900.0
663850.3593,958125.0,1418.5682,30.0,900.0
663850.3593,958095.0,1418.6146,30.0,900.0
663850.3593,958065.0,1418.4631,30.0,900.0
663850.3593,958035.0,1418.2329,30.0,900.0
663850.3593,958005.0,1417.8085,30.0,900.0
663850.3593,957975.0,1417.547,30.0,900.0
663850.3593,957945.0,1418.292,30.0,900.0
663850.3593,957915.0,1418.4446,30.0,900.0
663850.3593,957885.0,1418.421,30.0,900.0
663850.3593,957855.0,1418.3937,30.0,900.0
663850.3593,957825.0,1418.3883,30.0,900.0
663850.3593,957795.0,1418.2532,30.0,900.0
663850.3593,957765.0,1416.4198,30.0,900.0
663850.3593,957735.0,1416.3889,30.0,900.0
663850.3593,957705.0,1417.1128,30.0,900.0
663850.3593,957675.0,1416.7577,30.0,900.0
663850.3593,957645.0,1416.5179,30.0,900.0
663850.3593,957615.0,1407.9213,30.0,900.0
663850.3593,957585.0,1411.8816,30.0,900.0
663850.3593,957555.0,1417.3175,30.0,900.0
663850.3593,957525.0,1417.3281,30.0,900.0
663850.3593,957495.0,1417.1915,30.0,900.0
663850.3593,957465.0,1416.8729,30.0,900.0
663850.3593,957435.0,1416.6774,30.0,900.0
663850.3593,957405.0,1416.7429,30.0,900.0
663880.3593,963885.0,1446.0328,6480.0,41990400.0
663880.3593,963855.0,1445.7378,30.0,900.0
663880.3593,963825.0,1445.2983,30.0,900.0
663880.3593,963795.0,1445.0197,30.0,900.0
663880.3593,963765.0,1444.7319,30.0,900.0
663880.3593,963735.0,1444.4441,30.0,900.0
663880.3593,963705.0,1444.2629,30.0,900.0
663880.3593,963675.0,1444.2537,30.0,900.0
663880.3593,963645.0,1444.0916,30.0,900.0
663880.3593,963615.0,1443.7223,30.0,900.0
663880.3593,963585.0,1443.6276,30.0,900.0
663880.3593,963555.0,1443.427,30.0,900.0
663880.3593,963525.0,1442.2288,30.0,900.0
663880.3593,963495.0,1437.5959,30.0,900.0
663880.3593,963465.0,1432.7816,30.0,900.0
663880.3593,963435.0,1428.4417,30.0,900.0
663880.3593,963405.0,1426.9242,30.0,900.0
663880.3593,963375.0,1426.6023,30.0,900.0
663880.3593,963345.0,1425.8802,30.0,900.0
663880.3593,963315.0,1428.0353,30.0,900.0
663880.3593,963285.0,1435.7195,30.0,900.0
663880.3593,963255.0,1441.4283,30.0,900.0
663880.3593,963225.0,1442.1989,30.0,900.0
663880.3593,963195.0,1442.0018,30.0,900.0
663880.3593,963165.0,1441.7822,30.0,900.0
663880.3593,963135.0,1441.6107,30.0,900.0
663880.3593,963105.0,1439.8478,30.0,900.0
663880.3593,963075.0,1438.4154,30.0,900.0
663880.3593,963045.0,1438.1365,30.0,900.0
663880.3593,963015.0,1437.9376,30.0,900.0
663880.3593,962985.0,1437.2253,30.0,900.0
663880.3593,962955.0,1435.7029,30.0,900.0
663880.3593,962925.0,1435.0531,30.0,900.0
663880.3593,962895.0,1434.5607,30.0,900.0
663880.3593,962865.0,1434.6014,30.0,900.0
663880.3593,962835.0,1434.7133,30.0,900.0
663880.3593,962805.0,1434.7926,30.0,900.0
663880.3593,962775.0,1434.8447,30.0,900.0
663880.3593,962745.0,1435.1779,30.0,900.0
663880.3593,962715.0,1435.8391,30.0,900.0
663880.3593,962685.0,1436.8915,30.0,900.0
663880.3593,962655.0,1437.5748,30.0,900.0
663880.3593,962625.0,1438.1046,30.0,900.0
663880.3593,962595.0,1439.4406,30.0,900.0
663880.3593,962565.0,1440.8567,30.0,900.0
663880.3593,962535.0,1440.7295,30.0,900.0
663880.3593,962505.0,1440.7198,30.0,900.0
663880.3593,962475.0,1440.8398,30.0,900.0
663880.3593,962445.0,1440.0466,30.0,900.0
663880.3593,962415.0,1439.8258,30.0,900.0
663880.3593,962385.0,1440.1971,30.0,900.0
663880.3593,962355.0,1439.9624,30.0,900.0
663880.3593,962325.0,1439.9746,30.0,900.0
663880.3593,962295.0,1439.7979,30.0,900.0
663880.3593,962265.0,1439.5233,30.0,900.0
663880.3593,962235.0,1439.1244,30.0,900.0
663880.3593,962205.0,1439.1155,30.0,900.0
663880.3593,962175.0,1438.9611,30.0,900.0
663880.3593,962145.0,1438.7803,30.0,900.0
663880.3593,962115.0,1438.4408,30.0,900.0
663880.3593,962085.0,1438.183,30.0,900.0
663880.3593,962055.0,1437.9827,30.0,900.0
663880.3593,962025.0,1437.8444,30.0,900.0
663880.3593,961995.0,1437.7286,30.0,900.0
663880.3593,961965.0,1437.759,30.0,900.0
663880.3593,961935.0,1437.4368,30.0,900.0
663880.3593,961905.0,1437.4263,30.0,900.0
663880.3593,961875.0,1436.2866,30.0,900.0
663880.3593,961845.0,1435.4807,30.0,900.0
663880.3593,961815.0,1435.4551,30.0,900.0
663880.3593,961785.0,1436.8787,30.0,900.0
663880.3593,961755.0,1437.5299,30.0,900.0
663880.3593,961725.0,1437.4324,30.0,900.0
663880.3593,961695.0,1437.1981,30.0,900.0
663880.3593,961665.0,1436.9257,30.0,900.0
663880.3593,961635.0,1437.075,30.0,900.0
663880.3593,961605.0,1437.0376,30.0,900.0
663880.3593,961575.0,1436.652,30.0,900.0
663880.3593,961545.0,1436.5161,30.0,900.0
663880.3593,961515.0,1436.3356,30.0,900.0
663880.3593,961485.0,1435.6914,30.0,900.0
663880.3593,961455.0,1434.9608,30.0,900.0
663880.3593,961425.0,1435.0378,30.0,900.0
663880.3593,961395.0,1434.5763,30.0,900.0
663880.3593,961365.0,1434.4741,30.0,900.0
663880.3593,961335.0,1434.4327,30.0,900.0
663880.3593,961305.0,1434.4016,30.0,900.0
663880.3593,961275.0,1434.3567,30.0,900.0
663880.3593,961245.0,1434.5826,30.0,900.0
663880.3593,961215.0,1434.4641,30.0,900.0
663880.3593,961185.0,1434.1018,30.0,900.0
663880.3593,961155.0,1433.5392,30.0,900.0
663880.3593,961125.0,1433.1779,30.0,900.0
663880.3593,961095.0,1433.2732,30.0,900.0
663880.3593,961065.0,1433.2733,30.0,900.0
663880.3593,961035.0,1433.1119,30.0,900.0
663880.3593,961005.0,1432.9154,30.0,900.0
663880.3593,960975.0,1432.5397,30.0,900.0
663880.3593,960945.0,1431.9353,30.0,900.0
663880.3593,960915.0,1431.2018,30.0,900.0
663880.3593,960885.0,1431.2927,30.0,900.0
663880.3593,960855.0,1430.4324,30.0,900.0
663880.3593,960825.0,1430.5728,30.0,900.0
663880.3593,960795.0,1430.7314,30.0,900.0
663880.3593,960765.0,1430.8817,30.0,900.0
663880.3593,960735.0,1430.7087,30.0,900.0
663880.3593,960705.0,1430.4991,30.0,900.0
663880.3593,960675.0,1430.1194,30.0,900.0
663880.3593,960645.0,1429.1864,30.0,900.0
663880.3593,960615.0,1428.5256,30.0,900.0
663880.3593,960585.0,1429.0585,30.0,900.0
663880.3593,960555.0,1428.7681,30.0,900.0
663880.3593,960525.0,1428.6947,30.0,900.0
663880.3593,960495.0,1427.9291,30.0,900.0
663880.3593,960465.0,1428.1866,30.0,900.0
663880.3593,960435.0,1428.3876,30.0,900.0
663880.3593,960405.0,1428.4502,30.0,900.0
663880.3593,960375.0,1429.1686,30.0,900.0
663880.3593,960345.0,1429.3313,30.0,900.0
663880.3593,960315.0,1428.777,30.0,900.0
663880.3593,960285.0,1428.5623,30.0,900.0
663880.3593,960255.0,1428.196,30.0,900.0
663880.3593,960225.0,1428.0505,30.0,900.0
663880.3593,960195.0,1427.9678,30.0,900.0
663880.3593,960165.0,1427.8464,30.0,900.0
663880.3593,960135.0,1427.323,30.0,900.0
663880.3593,960105.0,1426.9009,30.0,900.0
663880.3593,960075.0,1426.5148,30.0,900.0
663880.3593,960045.0,1425.9556,30.0,900.0
663880.3593,960015.0,1425.6385,30.0,900.0
663880.3593,959985.0,1422.6335,30.0,900.0
663880.3593,959955.0,1425.0603,30.0,900.0
663880.3593,959925.0,1425.691,30.0,900.0
663880.3593,959895.0,1425.3949,30.0,900.0
663880.3593,959865.0,1425.3651,30.0,900.0
663880.3593,959835.0,1425.3702,30.0,900.0
663880.3593,959805.0,1425.2676,30.0,900.0
663880.3593,959775.0,1425.0007,30.0,900.0
663880.3593,959745.0,1424.8116,30.0,900.0
663880.3593,959715.0,1424.5465,30.0,900.0
663880.3593,959685.0,1424.3925,30.0,900.0
663880.3593,959655.0,1424.2484,30.0,900.0
663880.3593,959625.0,1424.1113,30.0,900.0
663880.3593,959595.0,1423.9193,30.0,900.0
663880.3593,959565.0,1423.0251,30.0,900.0
663880.3593,959535.0,1422.8495,30.0,900.0
663880.3593,959505.0,1422.6949,30.0,900.0
663880.3593,959475.0,1422.5594,30.0,900.0
663880.3593,959445.0,1422.4268,30.0,900.0
663880.3593,959415.0,1422.3628,30.0,900.0
663880.3593,959385.0,1422.2482,30.0,900.0
663880.3593,959355.0,1422.0955,30.0,900.0
663880.3593,959325.0,1421.9469,30.0,900.0
663880.3593,959295.0,1421.8429,30.0,900.0
663880.3593,959265.0,1421.7274,30.0,900.0
663880.3593,959235.0,1421.6625,30.0,900.0
663880.3593,959205.0,1421.552,30.0,900.0
663880.3593,959175.0,1421.4583,30.0,900.0
663880.3593,959145.0,1421.3768,30.0,900.0
663880.3593,959115.0,1420.8641,30.0,900.0
663880.3593,959085.0,1420.871,30.0,900.0
663880.3593,959055.0,1421.4364,30.0,900.0
663880.3593,959025.0,1421.4711,30.0,900.0
663880.3593,958995.0,1420.5516,30.0,900.0
663880.3593,958965.0,1419.5417,30.0,900.0
663880.3593,958935.0,1420.1862,30.0,900.0
663880.3593,958905.0,1421.0468,30.0,900.0
663880.3593,958875.0,1421.7244,30.0,900.0
663880.3593,958845.0,1421.7371,30.0,900.0
663880.3593,958815.0,1420.9569,30.0,900.0
663880.3593,958785.0,1420.4791,30.0,900.0
663880.3593,958755.0,1420.4062,30.0,900.0
663880.3593,958725.0,1420.26,30.0,900.0
663880.3593,958695.0,1420.0972,30.0,900.0
663880.3593,958665.0,1419.8999,30.0,900.0
663880.3593,958635.0,1419.7621,30.0,900.0
663880.3593,958605.0,1419.5084,30.0,900.0
663880.3593,958575.0,1419.5663,30.0,900.0
663880.3593,958545.0,1419.5656,30.0,900.0
663880.3593,958515.0,1419.4579,30.0,900.0
663880.3593,958485.0,1419.2117,30.0,900.0
663880.3593,958455.0,1419.754,30.0,900.0
663880.3593,958425.0,1419.9172,30.0,900.0
663880.3593,958395.0,1419.1759,30.0,900.0
663880.3593,958365.0,1418.8927,30.0,900.0
663880.3593,958335.0,1418.8251,30.0,900.0
663880.3593,958305.0,1418.7419,30.0,900.0
663880.3593,958275.0,1418.6469,30.0,900.0
663880.3593,958245.0,1418.6399,30.0,900.0
663880.3593,958215.0,1418.6279,30.0,900.0
663880.3593,958185.0,1418.6262,30.0,900.0
663880.3593,958155.0,1418.6259,30.0,900.0
